birth_id,city,date,time,offset_min,any_changed,changed,asc_shift_deg,planet_house_changes
서울-2000-04-02-22:34,서울,2000-04-02,22:34,120,1,dayPillar|hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,25.1167,10
서울-2000-05-09-00:00,서울,2000-05-09,00:00,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,28.6000,11
서울-2000-05-09-00:00,서울,2000-05-09,00:00,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,15.0500,3
서울-2000-05-09-00:00,서울,2000-05-09,00:00,-30,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|planetHouses,7.7500,2
서울-2000-05-09-00:00,서울,2000-05-09,00:00,-15,1,planetHouses,3.9333,2
서울-2000-05-09-00:00,서울,2000-05-09,00:00,-5,0,,1.3333,0
서울-2000-05-09-00:00,서울,2000-05-09,00:00,5,1,planetHouses,1.3500,1
서울-2000-05-09-00:00,서울,2000-05-09,00:00,15,1,planetHouses,4.0833,1
서울-2000-05-09-00:00,서울,2000-05-09,00:00,30,1,planetHouses,8.3333,4
서울-2000-05-09-00:00,서울,2000-05-09,00:00,60,1,dayPillar|ascSign|planetHouses,17.3333,8
서울-2000-05-09-00:00,서울,2000-05-09,00:00,120,1,dayPillar|hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,37.7000,12
서울-2000-05-09-02:14,서울,2000-05-09,02:14,-120,1,dayPillar|hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,39.1000,12
서울-2000-05-09-02:14,서울,2000-05-09,02:14,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,21.1167,10
서울-2000-05-09-02:14,서울,2000-05-09,02:14,-30,1,ascSign|planetHouses,10.9667,6
서울-2000-05-09-02:14,서울,2000-05-09,02:14,-15,1,ascSign|planetHouses,5.5833,6
서울-2000-05-09-02:14,서울,2000-05-09,02:14,-5,1,ascSign|planetHouses,1.8833,3
서울-2000-05-09-02:14,서울,2000-05-09,02:14,5,1,planetHouses,1.9000,1
서울-2000-05-09-02:14,서울,2000-05-09,02:14,15,1,planetHouses,5.7500,1
서울-2000-05-09-02:14,서울,2000-05-09,02:14,30,1,planetHouses,11.6667,2
서울-2000-05-09-02:14,서울,2000-05-09,02:14,60,1,planetHouses,23.8000,3
서울-2000-05-09-02:14,서울,2000-05-09,02:14,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,48.1167,12
서울-2000-05-09-04:28,서울,2000-05-09,04:28,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,48.2000,12
서울-2000-05-09-04:28,서울,2000-05-09,04:28,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|planetHouses,24.0167,8
서울-2000-05-09-04:28,서울,2000-05-09,04:28,-30,1,planetHouses,11.8167,1
서울-2000-05-09-04:28,서울,2000-05-09,04:28,-15,1,planetHouses,5.8333,1
서울-2000-05-09-04:28,서울,2000-05-09,04:28,-5,0,,1.9333,0
서울-2000-05-09-04:28,서울,2000-05-09,04:28,5,0,,1.9000,0
서울-2000-05-09-04:28,서울,2000-05-09,04:28,15,1,ascSign,5.6667,0
서울-2000-05-09-04:28,서울,2000-05-09,04:28,30,1,ascSign|planetHouses,11.1333,1
서울-2000-05-09-04:28,서울,2000-05-09,04:28,60,1,ascSign|planetHouses,21.4833,7
서울-2000-05-09-04:28,서울,2000-05-09,04:28,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,39.8167,12
서울-2000-05-09-06:42,서울,2000-05-09,06:42,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,38.4167,12
서울-2000-05-09-06:42,서울,2000-05-09,06:42,-60,1,ascSign|planetHouses,17.6667,3
서울-2000-05-09-06:42,서울,2000-05-09,06:42,-30,1,planetHouses,8.4833,2
서울-2000-05-09-06:42,서울,2000-05-09,06:42,-15,1,planetHouses,4.1667,1
서울-2000-05-09-06:42,서울,2000-05-09,06:42,-5,1,planetHouses,1.3833,1
서울-2000-05-09-06:42,서울,2000-05-09,06:42,5,0,,1.3500,0
서울-2000-05-09-06:42,서울,2000-05-09,06:42,15,1,planetHouses,4.0000,2
서울-2000-05-09-06:42,서울,2000-05-09,06:42,30,1,planetHouses,7.8833,4
서울-2000-05-09-06:42,서울,2000-05-09,06:42,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,15.2667,6
서울-2000-05-09-06:42,서울,2000-05-09,06:42,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,28.9667,11
서울-2000-05-09-08:56,서울,2000-05-09,08:56,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,28.2833,11
서울-2000-05-09-08:56,서울,2000-05-09,08:56,-60,1,ascSign|planetHouses,13.4333,6
서울-2000-05-09-08:56,서울,2000-05-09,08:56,-30,1,planetHouses,6.5833,4
서울-2000-05-09-08:56,서울,2000-05-09,08:56,-15,1,planetHouses,3.2667,1
서울-2000-05-09-08:56,서울,2000-05-09,08:56,-5,0,,1.0833,0
서울-2000-05-09-08:56,서울,2000-05-09,08:56,5,0,,1.0667,0
서울-2000-05-09-08:56,서울,2000-05-09,08:56,15,0,,3.2000,0
서울-2000-05-09-08:56,서울,2000-05-09,08:56,30,1,mcSign|planetHouses,6.3667,2
서울-2000-05-09-08:56,서울,2000-05-09,08:56,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,12.6000,3
서울-2000-05-09-08:56,서울,2000-05-09,08:56,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.8167,11
서울-2000-05-09-10:10,서울,2000-05-09,10:10,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,25.6833,11
서울-2000-05-09-10:10,서울,2000-05-09,10:10,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,12.5000,7
서울-2000-05-09-10:10,서울,2000-05-09,10:10,-30,1,planetHouses,6.1833,4
서울-2000-05-09-10:10,서울,2000-05-09,10:10,-15,1,planetHouses,3.0833,4
서울-2000-05-09-10:10,서울,2000-05-09,10:10,-5,1,planetHouses,1.0333,3
서울-2000-05-09-10:10,서울,2000-05-09,10:10,5,0,,1.0167,0
서울-2000-05-09-10:10,서울,2000-05-09,10:10,15,1,planetHouses,3.0500,3
서울-2000-05-09-10:10,서울,2000-05-09,10:10,30,1,ascSign|planetHouses,6.1000,4
서울-2000-05-09-10:10,서울,2000-05-09,10:10,60,1,ascSign|planetHouses,12.1500,6
서울-2000-05-09-10:10,서울,2000-05-09,10:10,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.2000,8
서울-2000-05-09-12:24,서울,2000-05-09,12:24,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.1833,5
서울-2000-05-09-12:24,서울,2000-05-09,12:24,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|planetHouses,12.0667,3
서울-2000-05-09-12:24,서울,2000-05-09,12:24,-30,1,planetHouses,6.0500,1
서울-2000-05-09-12:24,서울,2000-05-09,12:24,-15,1,planetHouses,3.0333,1
서울-2000-05-09-12:24,서울,2000-05-09,12:24,-5,0,,1.0167,0
서울-2000-05-09-12:24,서울,2000-05-09,12:24,5,1,planetHouses,1.0000,3
서울-2000-05-09-12:24,서울,2000-05-09,12:24,15,1,planetHouses,3.0167,5
서울-2000-05-09-12:24,서울,2000-05-09,12:24,30,1,planetHouses,6.0500,7
서울-2000-05-09-12:24,서울,2000-05-09,12:24,60,1,ascSign|mcSign|planetHouses,12.1167,8
서울-2000-05-09-12:24,서울,2000-05-09,12:24,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.3333,11
서울-2000-05-09-14:38,서울,2000-05-09,14:38,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.3833,7
서울-2000-05-09-14:38,서울,2000-05-09,14:38,-60,1,planetHouses,12.2333,3
서울-2000-05-09-14:38,서울,2000-05-09,14:38,-30,1,planetHouses,6.1333,2
서울-2000-05-09-14:38,서울,2000-05-09,14:38,-15,1,planetHouses,3.0667,1
서울-2000-05-09-14:38,서울,2000-05-09,14:38,-5,0,,1.0167,0
서울-2000-05-09-14:38,서울,2000-05-09,14:38,5,0,,1.0167,0
서울-2000-05-09-14:38,서울,2000-05-09,14:38,15,1,planetHouses,3.0667,4
서울-2000-05-09-14:38,서울,2000-05-09,14:38,30,1,planetHouses,6.1500,7
서울-2000-05-09-14:38,서울,2000-05-09,14:38,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,12.2833,7
서울-2000-05-09-14:38,서울,2000-05-09,14:38,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.5667,11
서울-2000-05-09-16:52,서울,2000-05-09,16:52,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.5500,9
서울-2000-05-09-16:52,서울,2000-05-09,16:52,-60,1,planetHouses,12.2667,4
서울-2000-05-09-16:52,서울,2000-05-09,16:52,-30,1,planetHouses,6.1167,3
서울-2000-05-09-16:52,서울,2000-05-09,16:52,-15,1,planetHouses,3.0667,1
서울-2000-05-09-16:52,서울,2000-05-09,16:52,-5,0,,1.0167,0
서울-2000-05-09-16:52,서울,2000-05-09,16:52,5,0,,1.0167,0
서울-2000-05-09-16:52,서울,2000-05-09,16:52,15,1,planetHouses,3.0500,3
서울-2000-05-09-16:52,서울,2000-05-09,16:52,30,1,planetHouses,6.1000,4
서울-2000-05-09-16:52,서울,2000-05-09,16:52,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,12.1667,7
서울-2000-05-09-16:52,서울,2000-05-09,16:52,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.2500,10
서울-2000-05-09-18:06,서울,2000-05-09,18:06,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.4000,11
서울-2000-05-09-18:06,서울,2000-05-09,18:06,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,12.1500,6
서울-2000-05-09-18:06,서울,2000-05-09,18:06,-30,1,ascSign|planetHouses,6.0667,1
서울-2000-05-09-18:06,서울,2000-05-09,18:06,-15,1,planetHouses,3.0333,1
서울-2000-05-09-18:06,서울,2000-05-09,18:06,-5,0,,1.0167,0
서울-2000-05-09-18:06,서울,2000-05-09,18:06,5,0,,1.0000,0
서울-2000-05-09-18:06,서울,2000-05-09,18:06,15,1,planetHouses,3.0167,1
서울-2000-05-09-18:06,서울,2000-05-09,18:06,30,1,planetHouses,6.0333,1
서울-2000-05-09-18:06,서울,2000-05-09,18:06,60,1,planetHouses,12.0667,4
서울-2000-05-09-18:06,서울,2000-05-09,18:06,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,24.1500,11
서울-2000-05-09-20:20,서울,2000-05-09,20:20,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.1833,11
서울-2000-05-09-20:20,서울,2000-05-09,20:20,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,12.1167,8
서울-2000-05-09-20:20,서울,2000-05-09,20:20,-30,1,ascSign|planetHouses,6.0833,2
서울-2000-05-09-20:20,서울,2000-05-09,20:20,-15,1,ascSign|planetHouses,3.0500,1
서울-2000-05-09-20:20,서울,2000-05-09,20:20,-5,1,ascSign|planetHouses,1.0167,1
서울-2000-05-09-20:20,서울,2000-05-09,20:20,5,1,planetHouses,1.0167,1
서울-2000-05-09-20:20,서울,2000-05-09,20:20,15,1,planetHouses,3.0500,1
서울-2000-05-09-20:20,서울,2000-05-09,20:20,30,1,planetHouses,6.1333,2
서울-2000-05-09-20:20,서울,2000-05-09,20:20,60,1,planetHouses,12.3667,8
서울-2000-05-09-20:20,서울,2000-05-09,20:20,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,25.3333,10
서울-2000-05-09-22:34,서울,2000-05-09,22:34,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,25.6500,11
서울-2000-05-09-22:34,서울,2000-05-09,22:34,-60,1,planetHouses,13.1833,5
서울-2000-05-09-22:34,서울,2000-05-09,22:34,-30,1,planetHouses,6.7000,5
서울-2000-05-09-22:34,서울,2000-05-09,22:34,-15,1,planetHouses,3.3833,1
서울-2000-05-09-22:34,서울,2000-05-09,22:34,-5,0,,1.1333,0
서울-2000-05-09-22:34,서울,2000-05-09,22:34,5,1,planetHouses,1.1500,1
서울-2000-05-09-22:34,서울,2000-05-09,22:34,15,1,ascSign|planetHouses,3.4667,3
서울-2000-05-09-22:34,서울,2000-05-09,22:34,30,1,ascSign|planetHouses,7.0167,6
서울-2000-05-09-22:34,서울,2000-05-09,22:34,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,14.4167,7
서울-2000-05-09-22:34,서울,2000-05-09,22:34,120,1,dayPillar|hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,30.8167,11
서울-2000-06-16-00:00,서울,2000-06-16,00:00,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,40.6667,12
서울-2000-06-16-00:00,서울,2000-06-16,00:00,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|planetHouses,21.9167,8
서울-2000-06-16-00:00,서울,2000-06-16,00:00,-30,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|planetHouses,11.3500,3
서울-2000-06-16-00:00,서울,2000-06-16,00:00,-15,0,,5.7667,0
서울-2000-06-16-00:00,서울,2000-06-16,00:00,-5,0,,1.9500,0
서울-2000-06-16-00:00,서울,2000-06-16,00:00,5,0,,1.9500,0
서울-2000-06-16-00:00,서울,2000-06-16,00:00,15,1,planetHouses,5.9167,3
서울-2000-06-16-00:00,서울,2000-06-16,00:00,30,1,planetHouses,11.9500,3
서울-2000-06-16-00:00,서울,2000-06-16,00:00,60,1,dayPillar|ascSign|mcSign|planetHouses,24.2000,8
서울-2000-06-16-00:00,서울,2000-06-16,00:00,120,1,dayPillar|hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,48.1833,12
서울-2000-06-16-02:14,서울,2000-06-16,02:14,-120,1,dayPillar|hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,47.9500,12
서울-2000-06-16-02:14,서울,2000-06-16,02:14,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|planetHouses,23.5333,6
서울-2000-06-16-02:14,서울,2000-06-16,02:14,-30,1,ascSign|planetHouses,11.5000,6
서울-2000-06-16-02:14,서울,2000-06-16,02:14,-15,1,ascSign|planetHouses,5.6667,3
서울-2000-06-16-02:14,서울,2000-06-16,02:14,-5,1,ascSign|planetHouses,1.8667,2
서울-2000-06-16-02:14,서울,2000-06-16,02:14,5,0,,1.8333,0
서울-2000-06-16-02:14,서울,2000-06-16,02:14,15,1,planetHouses,5.4667,1
서울-2000-06-16-02:14,서울,2000-06-16,02:14,30,1,planetHouses,10.7333,2
서울-2000-06-16-02:14,서울,2000-06-16,02:14,60,1,mcSign|planetHouses,20.6667,6
서울-2000-06-16-02:14,서울,2000-06-16,02:14,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,38.2667,12
서울-2000-06-16-04:28,서울,2000-06-16,04:28,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,36.9000,12
서울-2000-06-16-04:28,서울,2000-06-16,04:28,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|planetHouses,16.9667,11
서울-2000-06-16-04:28,서울,2000-06-16,04:28,-30,1,planetHouses,8.1667,6
서울-2000-06-16-04:28,서울,2000-06-16,04:28,-15,1,planetHouses,4.0167,5
서울-2000-06-16-04:28,서울,2000-06-16,04:28,-5,1,planetHouses,1.3333,4
서울-2000-06-16-04:28,서울,2000-06-16,04:28,5,0,,1.3000,0
서울-2000-06-16-04:28,서울,2000-06-16,04:28,15,0,,3.8667,0
서울-2000-06-16-04:28,서울,2000-06-16,04:28,30,0,,7.6167,0
서울-2000-06-16-04:28,서울,2000-06-16,04:28,60,1,mcSign|planetHouses,14.7833,4
서울-2000-06-16-04:28,서울,2000-06-16,04:28,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,28.2000,10
서울-2000-06-16-06:42,서울,2000-06-16,06:42,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,27.5667,10
서울-2000-06-16-06:42,서울,2000-06-16,06:42,-60,1,planetHouses,13.1667,5
서울-2000-06-16-06:42,서울,2000-06-16,06:42,-30,0,,6.4667,0
서울-2000-06-16-06:42,서울,2000-06-16,06:42,-15,0,,3.2000,0
서울-2000-06-16-06:42,서울,2000-06-16,06:42,-5,0,,1.0500,0
서울-2000-06-16-06:42,서울,2000-06-16,06:42,5,1,planetHouses,1.0667,1
서울-2000-06-16-06:42,서울,2000-06-16,06:42,15,1,mcSign|planetHouses,3.1667,3
서울-2000-06-16-06:42,서울,2000-06-16,06:42,30,1,mcSign|planetHouses,6.3000,4
서울-2000-06-16-06:42,서울,2000-06-16,06:42,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,12.4833,7
서울-2000-06-16-06:42,서울,2000-06-16,06:42,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.6333,12
서울-2000-06-16-08:56,서울,2000-06-16,08:56,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.4833,10
서울-2000-06-16-08:56,서울,2000-06-16,08:56,-60,1,ascSign|mcSign|planetHouses,12.1167,4
서울-2000-06-16-08:56,서울,2000-06-16,08:56,-30,1,mcSign|planetHouses,6.0500,1
서울-2000-06-16-08:56,서울,2000-06-16,08:56,-15,1,mcSign,3.0167,0
서울-2000-06-16-08:56,서울,2000-06-16,08:56,-5,0,,1.0167,0
서울-2000-06-16-08:56,서울,2000-06-16,08:56,5,0,,1.0000,0
서울-2000-06-16-08:56,서울,2000-06-16,08:56,15,1,planetHouses,3.0167,1
서울-2000-06-16-08:56,서울,2000-06-16,08:56,30,1,planetHouses,6.0167,3
서울-2000-06-16-08:56,서울,2000-06-16,08:56,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|planetHouses,12.0667,4
서울-2000-06-16-08:56,서울,2000-06-16,08:56,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.1833,12
서울-2000-06-16-10:10,서울,2000-06-16,10:10,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,24.1667,9
서울-2000-06-16-10:10,서울,2000-06-16,10:10,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|planetHouses,12.0667,6
서울-2000-06-16-10:10,서울,2000-06-16,10:10,-30,1,planetHouses,6.0500,3
서울-2000-06-16-10:10,서울,2000-06-16,10:10,-15,1,planetHouses,3.0167,3
서울-2000-06-16-10:10,서울,2000-06-16,10:10,-5,1,planetHouses,1.0167,1
서울-2000-06-16-10:10,서울,2000-06-16,10:10,5,1,planetHouses,1.0000,1
서울-2000-06-16-10:10,서울,2000-06-16,10:10,15,1,planetHouses,3.0333,2
서울-2000-06-16-10:10,서울,2000-06-16,10:10,30,1,ascSign|planetHouses,6.0667,4
서울-2000-06-16-10:10,서울,2000-06-16,10:10,60,1,ascSign|mcSign|planetHouses,12.1500,5
서울-2000-06-16-10:10,서울,2000-06-16,10:10,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.3833,9
서울-2000-06-16-12:24,서울,2000-06-16,12:24,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.4333,10
서울-2000-06-16-12:24,서울,2000-06-16,12:24,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|planetHouses,12.2500,6
서울-2000-06-16-12:24,서울,2000-06-16,12:24,-30,1,planetHouses,6.1333,4
서울-2000-06-16-12:24,서울,2000-06-16,12:24,-15,1,planetHouses,3.0667,2
서울-2000-06-16-12:24,서울,2000-06-16,12:24,-5,1,planetHouses,1.0167,2
서울-2000-06-16-12:24,서울,2000-06-16,12:24,5,0,,1.0333,0
서울-2000-06-16-12:24,서울,2000-06-16,12:24,15,1,planetHouses,3.0833,2
서울-2000-06-16-12:24,서울,2000-06-16,12:24,30,1,ascSign|mcSign|planetHouses,6.1500,5
서울-2000-06-16-12:24,서울,2000-06-16,12:24,60,1,ascSign|mcSign|planetHouses,12.3000,6
서울-2000-06-16-12:24,서울,2000-06-16,12:24,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.5500,9
서울-2000-06-16-14:38,서울,2000-06-16,14:38,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.5333,9
서울-2000-06-16-14:38,서울,2000-06-16,14:38,-60,1,planetHouses,12.2333,4
서울-2000-06-16-14:38,서울,2000-06-16,14:38,-30,1,planetHouses,6.1167,3
서울-2000-06-16-14:38,서울,2000-06-16,14:38,-15,1,planetHouses,3.0500,1
서울-2000-06-16-14:38,서울,2000-06-16,14:38,-5,0,,1.0167,0
서울-2000-06-16-14:38,서울,2000-06-16,14:38,5,0,,1.0167,0
서울-2000-06-16-14:38,서울,2000-06-16,14:38,15,1,planetHouses,3.0500,2
서울-2000-06-16-14:38,서울,2000-06-16,14:38,30,1,mcSign|planetHouses,6.0833,5
서울-2000-06-16-14:38,서울,2000-06-16,14:38,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,12.1500,8
서울-2000-06-16-14:38,서울,2000-06-16,14:38,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.2167,11
서울-2000-06-16-16:52,서울,2000-06-16,16:52,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.1833,9
서울-2000-06-16-16:52,서울,2000-06-16,16:52,-60,1,planetHouses,12.0667,3
서울-2000-06-16-16:52,서울,2000-06-16,16:52,-30,1,planetHouses,6.0333,2
서울-2000-06-16-16:52,서울,2000-06-16,16:52,-15,0,,3.0167,0
서울-2000-06-16-16:52,서울,2000-06-16,16:52,-5,0,,1.0000,0
서울-2000-06-16-16:52,서울,2000-06-16,16:52,5,1,planetHouses,1.0000,1
서울-2000-06-16-16:52,서울,2000-06-16,16:52,15,1,mcSign|planetHouses,3.0167,1
서울-2000-06-16-16:52,서울,2000-06-16,16:52,30,1,mcSign|planetHouses,6.0333,3
서울-2000-06-16-16:52,서울,2000-06-16,16:52,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,12.1167,9
서울-2000-06-16-16:52,서울,2000-06-16,16:52,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.5000,11
서울-2000-06-16-18:06,서울,2000-06-16,18:06,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,24.2167,12
서울-2000-06-16-18:06,서울,2000-06-16,18:06,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|planetHouses,12.1500,8
서울-2000-06-16-18:06,서울,2000-06-16,18:06,-30,1,ascSign|planetHouses,6.1000,2
서울-2000-06-16-18:06,서울,2000-06-16,18:06,-15,0,,3.0500,0
서울-2000-06-16-18:06,서울,2000-06-16,18:06,-5,0,,1.0167,0
서울-2000-06-16-18:06,서울,2000-06-16,18:06,5,0,,1.0333,0
서울-2000-06-16-18:06,서울,2000-06-16,18:06,15,0,,3.0833,0
서울-2000-06-16-18:06,서울,2000-06-16,18:06,30,0,,6.1833,0
서울-2000-06-16-18:06,서울,2000-06-16,18:06,60,1,mcSign|planetHouses,12.4833,4
서울-2000-06-16-18:06,서울,2000-06-16,18:06,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,25.6833,10
서울-2000-06-16-20:20,서울,2000-06-16,20:20,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,26.0333,12
서울-2000-06-16-20:20,서울,2000-06-16,20:20,-60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|planetHouses,13.4333,8
서울-2000-06-16-20:20,서울,2000-06-16,20:20,-30,1,ascSign|planetHouses,6.8500,5
서울-2000-06-16-20:20,서울,2000-06-16,20:20,-15,1,ascSign|planetHouses,3.4500,3
서울-2000-06-16-20:20,서울,2000-06-16,20:20,-5,1,planetHouses,1.1500,1
서울-2000-06-16-20:20,서울,2000-06-16,20:20,5,0,,1.1833,0
서울-2000-06-16-20:20,서울,2000-06-16,20:20,15,0,,3.5667,0
서울-2000-06-16-20:20,서울,2000-06-16,20:20,30,1,mcSign|planetHouses,7.2167,1
서울-2000-06-16-20:20,서울,2000-06-16,20:20,60,1,mcSign|planetHouses,14.8500,4
서울-2000-06-16-20:20,서울,2000-06-16,20:20,120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,31.9000,11
서울-2000-06-16-22:34,서울,2000-06-16,22:34,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,32.9500,12
서울-2000-06-16-22:34,서울,2000-06-16,22:34,-60,1,ascSign|planetHouses,17.6667,7
서울-2000-06-16-22:34,서울,2000-06-16,22:34,-30,1,ascSign|planetHouses,9.1833,3
서울-2000-06-16-22:34,서울,2000-06-16,22:34,-15,1,planetHouses,4.6833,3
서울-2000-06-16-22:34,서울,2000-06-16,22:34,-5,1,planetHouses,1.5833,1
서울-2000-06-16-22:34,서울,2000-06-16,22:34,5,0,,1.6167,0
서울-2000-06-16-22:34,서울,2000-06-16,22:34,15,1,mcSign|planetHouses,4.8833,1
서울-2000-06-16-22:34,서울,2000-06-16,22:34,30,1,mcSign|planetHouses,9.9833,3
서울-2000-06-16-22:34,서울,2000-06-16,22:34,60,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|mcSign|planetHouses,20.7667,9
서울-2000-06-16-22:34,서울,2000-06-16,22:34,120,1,dayPillar|hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,44.3500,12
서울-2000-07-23-00:00,서울,2000-07-23,00:00,-120,1,hourPillar|minggongBranch|bodyPalaceBranch|soulStar|ascSign|mcSign|planetHouses,47.5500,12
